location;date;cases;deaths;tests;vaccinations
Liechtenstein;06.12.2020;18.0;0.0;;
Liechtenstein;07.12.2020;1.0;2.0;;
Liechtenstein;08.12.2020;7.0;0.0;;
Liechtenstein;09.12.2020;28.0;0.0;;
Liechtenstein;10.12.2020;9.0;0.0;;
Liechtenstein;11.12.2020;25.0;1.0;;
Liechtenstein;12.12.2020;16.0;0.0;;
Liechtenstein;13.12.2020;32.0;0.0;;
Liechtenstein;14.12.2020;52.0;0.0;;
Liechtenstein;15.12.2020;13.0;1.0;;
Liechtenstein;16.12.2020;21.0;0.0;;
Liechtenstein;17.12.2020;35.0;0.0;;
Liechtenstein;18.12.2020;41.0;2.0;;
Liechtenstein;19.12.2020;35.0;2.0;;
Liechtenstein;20.12.2020;47.0;0.0;;
Liechtenstein;21.12.2020;26.0;2.0;;
Liechtenstein;22.12.2020;42.0;1.0;;
Liechtenstein;23.12.2020;32.0;2.0;;
Liechtenstein;24.12.2020;62.0;0.0;;
Liechtenstein;25.12.2020;60.0;0.0;;
Liechtenstein;26.12.2020;20.0;1.0;;
Liechtenstein;27.12.2020;18.0;0.0;;
Liechtenstein;28.12.2020;20.0;4.0;;
Liechtenstein;29.12.2020;31.0;3.0;;
Liechtenstein;30.12.2020;35.0;1.0;;
Liechtenstein;31.12.2020;32.0;0.0;;
Liechtenstein;01.01.2021;39.0;0.0;;
Liechtenstein;02.01.2021;27.0;0.0;;
Liechtenstein;03.01.2021;20.0;0.0;;
Liechtenstein;04.01.2021;2.0;2.0;;
Liechtenstein;05.01.2021;22.0;4.0;;
Liechtenstein;06.01.2021;49.0;3.0;;
Liechtenstein;07.01.2021;14.0;0.0;;
Liechtenstein;08.01.2021;2.0;0.0;;
Liechtenstein;09.01.2021;18.0;1.0;;
Liechtenstein;10.01.2021;11.0;0.0;;
Liechtenstein;11.01.2021;6.0;0.0;;
Liechtenstein;12.01.2021;9.0;0.0;;
Liechtenstein;13.01.2021;15.0;0.0;;
Liechtenstein;14.01.2021;5.0;0.0;;
Liechtenstein;15.01.2021;3.0;0.0;;
Liechtenstein;16.01.2021;5.0;0.0;;
Liechtenstein;17.01.2021;6.0;0.0;;
Liechtenstein;18.01.2021;6.0;1.0;;
Liechtenstein;19.01.2021;3.0;0.0;;
Liechtenstein;20.01.2021;7.0;0.0;;
Liechtenstein;21.01.2021;10.0;1.0;;
Liechtenstein;22.01.2021;17.0;1.0;;
Liechtenstein;23.01.2021;5.0;0.0;;
Liechtenstein;24.01.2021;4.0;0.0;;
Liechtenstein;25.01.2021;13.0;0.0;;
Liechtenstein;26.01.2021;1.0;0.0;;
Liechtenstein;27.01.2021;3.0;0.0;;
Liechtenstein;28.01.2021;17.0;0.0;;
Liechtenstein;29.01.2021;9.0;0.0;;
Liechtenstein;30.01.2021;9.0;0.0;;
Liechtenstein;31.01.2021;0.0;0.0;;
Liechtenstein;01.02.2021;4.0;0.0;;
Liechtenstein;02.02.2021;0.0;0.0;;
Liechtenstein;03.02.2021;12.0;0.0;;
Liechtenstein;04.02.2021;4.0;0.0;;
Liechtenstein;05.02.2021;5.0;0.0;;
Liechtenstein;06.02.2021;0.0;0.0;;
Liechtenstein;07.02.2021;5.0;0.0;;
Liechtenstein;08.02.2021;3.0;0.0;;
Liechtenstein;09.02.2021;1.0;0.0;;
Liechtenstein;10.02.2021;5.0;0.0;;
Liechtenstein;11.02.2021;2.0;0.0;;
Liechtenstein;12.02.2021;3.0;0.0;;
Liechtenstein;13.02.2021;1.0;0.0;;
Liechtenstein;14.02.2021;1.0;0.0;;
Liechtenstein;15.02.2021;1.0;1.0;;
Liechtenstein;16.02.2021;0.0;0.0;;
Liechtenstein;17.02.2021;0.0;1.0;;
Liechtenstein;18.02.2021;2.0;0.0;;
Liechtenstein;19.02.2021;1.0;0.0;;
Liechtenstein;20.02.2021;2.0;0.0;;
Liechtenstein;21.02.2021;1.0;0.0;;
Liechtenstein;22.02.2021;4.0;0.0;;
Liechtenstein;23.02.2021;3.0;0.0;;
Liechtenstein;24.02.2021;0.0;0.0;;
Liechtenstein;25.02.2021;5.0;0.0;;
Liechtenstein;26.02.2021;6.0;0.0;;
Liechtenstein;27.02.2021;2.0;0.0;;
Liechtenstein;28.02.2021;1.0;0.0;;
Liechtenstein;01.03.2021;8.0;0.0;;
Liechtenstein;02.03.2021;1.0;0.0;;
Liechtenstein;03.03.2021;1.0;0.0;;
Liechtenstein;04.03.2021;5.0;0.0;;
Liechtenstein;05.03.2021;6.0;0.0;;
Liechtenstein;06.03.2021;1.0;0.0;;
Lithuania;23.02.2020;;;;
Lithuania;29.02.2020;1.0;;;
Lithuania;01.03.2020;0.0;;;
Lithuania;02.03.2020;0.0;;;
Lithuania;03.03.2020;0.0;;;
Lithuania;04.03.2020;0.0;;;
Lithuania;05.03.2020;0.0;;;
Lithuania;06.03.2020;0.0;;;
Lithuania;07.03.2020;0.0;;;
Lithuania;08.03.2020;0.0;;;
Lithuania;09.03.2020;0.0;;;
Lithuania;10.03.2020;0.0;;;
Lithuania;11.03.2020;2.0;;;
Lithuania;12.03.2020;0.0;;;
Lithuania;13.03.2020;1.0;;;
Lithuania;14.03.2020;2.0;;;
Lithuania;15.03.2020;3.0;;;
Lithuania;16.03.2020;3.0;;;
Lithuania;17.03.2020;7.0;;;
Lithuania;18.03.2020;8.0;;;
Lithuania;19.03.2020;9.0;;;
Lithuania;20.03.2020;11.0;;114.0;
Lithuania;21.03.2020;22.0;;332.0;
Lithuania;22.03.2020;42.0;;307.0;
Lithuania;23.03.2020;17.0;;222.0;
Lithuania;24.03.2020;38.0;1.0;385.0;
Lithuania;25.03.2020;42.0;1.0;767.0;
Lithuania;26.03.2020;55.0;1.0;425.0;
Lithuania;27.03.2020;29.0;1.0;1160.0;
Lithuania;28.03.2020;47.0;0.0;996.0;
Lithuania;29.03.2020;39.0;0.0;1007.0;
Lithuania;30.03.2020;46.0;0.0;1676.0;
Lithuania;31.03.2020;44.0;0.0;1475.0;
Lithuania;01.04.2020;44.0;2.0;2293.0;
Lithuania;02.04.2020;67.0;0.0;2503.0;
Lithuania;03.04.2020;52.0;0.0;2306.0;
Lithuania;04.04.2020;52.0;1.0;2325.0;
Lithuania;05.04.2020;33.0;1.0;2169.0;
Lithuania;06.04.2020;34.0;2.0;1798.0;
Lithuania;07.04.2020;33.0;1.0;1944.0;
Lithuania;08.04.2020;38.0;0.0;2153.0;
Lithuania;09.04.2020;37.0;0.0;3234.0;
Lithuania;10.04.2020;38.0;1.0;2769.0;
Lithuania;11.04.2020;30.0;1.0;2751.0;
Lithuania;12.04.2020;26.0;1.0;845.0;
Lithuania;13.04.2020;18.0;1.0;754.0;
Lithuania;14.04.2020;7.0;1.0;1621.0;
Lithuania;15.04.2020;18.0;4.0;3013.0;
Lithuania;16.04.2020;27.0;0.0;4258.0;
Lithuania;17.04.2020;28.0;1.0;5264.0;
Lithuania;18.04.2020;41.0;1.0;5807.0;
Lithuania;19.04.2020;62.0;1.0;2768.0;
Lithuania;20.04.2020;20.0;3.0;3151.0;
Lithuania;21.04.2020;53.0;0.0;5544.0;
Lithuania;22.04.2020;24.0;1.0;6681.0;
Lithuania;23.04.2020;22.0;0.0;7354.0;
Lithuania;24.04.2020;19.0;1.0;7429.0;
Lithuania;25.04.2020;10.0;1.0;6786.0;
Lithuania;26.04.2020;15.0;2.0;3213.0;
Lithuania;27.04.2020;12.0;1.0;2773.0;
Lithuania;28.04.2020;9.0;0.0;5862.0;
Lithuania;29.04.2020;27.0;0.0;6921.0;
Lithuania;30.04.2020;11.0;0.0;7639.0;
Lithuania;01.05.2020;14.0;0.0;7080.0;
Lithuania;02.05.2020;5.0;1.0;2712.0;
Lithuania;03.05.2020;5.0;0.0;2378.0;
Lithuania;04.05.2020;8.0;0.0;4027.0;
Lithuania;05.05.2020;3.0;0.0;6384.0;
Lithuania;06.05.2020;6.0;1.0;7241.0;
Lithuania;07.05.2020;5.0;1.0;8161.0;
Lithuania;08.05.2020;9.0;0.0;7827.0;
Lithuania;09.05.2020;29.0;0.0;5671.0;
Lithuania;10.05.2020;12.0;1.0;2337.0;
Lithuania;11.05.2020;8.0;0.0;4259.0;
Lithuania;12.05.2020;9.0;3.0;7004.0;
Lithuania;13.05.2020;14.0;0.0;7943.0;
Lithuania;14.05.2020;9.0;0.0;7430.0;
Lithuania;15.05.2020;10.0;2.0;8274.0;
Lithuania;16.05.2020;15.0;1.0;5712.0;
Lithuania;17.05.2020;9.0;1.0;2502.0;
Lithuania;18.05.2020;6.0;2.0;4695.0;
Lithuania;19.05.2020;8.0;0.0;7737.0;
Lithuania;20.05.2020;21.0;1.0;7153.0;
Lithuania;21.05.2020;12.0;0.0;6498.0;
Lithuania;22.05.2020;6.0;0.0;5123.0;
Lithuania;23.05.2020;14.0;1.0;3900.0;
Lithuania;24.05.2020;6.0;1.0;1940.0;
Lithuania;25.05.2020;10.0;1.0;3916.0;
Lithuania;26.05.2020;4.0;2.0;5527.0;
Lithuania;27.05.2020;8.0;0.0;6268.0;
Lithuania;28.05.2020;9.0;1.0;6619.0;
Lithuania;29.05.2020;5.0;0.0;5410.0;
Lithuania;30.05.2020;8.0;2.0;4609.0;
Lithuania;31.05.2020;5.0;0.0;2142.0;
Lithuania;01.06.2020;4.0;1.0;3704.0;
Lithuania;02.06.2020;5.0;0.0;6087.0;
Lithuania;03.06.2020;3.0;0.0;5589.0;
Lithuania;04.06.2020;5.0;0.0;4961.0;
Lithuania;05.06.2020;5.0;0.0;4790.0;
Lithuania;06.06.2020;11.0;0.0;2939.0;
Lithuania;07.06.2020;9.0;1.0;1932.0;
Lithuania;08.06.2020;7.0;2.0;3474.0;
Lithuania;09.06.2020;6.0;0.0;5177.0;
Lithuania;10.06.2020;6.0;0.0;5185.0;
Lithuania;11.06.2020;19.0;0.0;5065.0;
Lithuania;12.06.2020;4.0;1.0;4277.0;
Lithuania;13.06.2020;7.0;0.0;3142.0;
Lithuania;14.06.2020;5.0;0.0;1717.0;
Lithuania;15.06.2020;5.0;1.0;3423.0;
Lithuania;16.06.2020;3.0;0.0;5800.0;
Lithuania;17.06.2020;2.0;0.0;5138.0;
Lithuania;18.06.2020;6.0;0.0;5136.0;
Lithuania;19.06.2020;8.0;0.0;4413.0;
Lithuania;20.06.2020;3.0;0.0;2569.0;
Lithuania;21.06.2020;3.0;0.0;1684.0;
Lithuania;22.06.2020;3.0;0.0;3142.0;
Lithuania;23.06.2020;2.0;1.0;4557.0;
Lithuania;24.06.2020;1.0;0.0;4001.0;
Lithuania;25.06.2020;2.0;0.0;2928.0;
Lithuania;26.06.2020;2.0;0.0;4462.0;
Lithuania;27.06.2020;5.0;0.0;2494.0;
Lithuania;28.06.2020;2.0;0.0;1650.0;
Lithuania;29.06.2020;1.0;0.0;3741.0;
Lithuania;30.06.2020;1.0;0.0;5100.0;
Lithuania;01.07.2020;1.0;0.0;4443.0;
Lithuania;02.07.2020;7.0;1.0;4031.0;
Lithuania;03.07.2020;3.0;0.0;3796.0;
Lithuania;04.07.2020;3.0;0.0;1884.0;
Lithuania;05.07.2020;5.0;0.0;931.0;
Lithuania;06.07.2020;5.0;0.0;1093.0;
Lithuania;07.07.2020;3.0;0.0;2199.0;
Lithuania;08.07.2020;10.0;0.0;3955.0;
Lithuania;09.07.2020;3.0;0.0;3444.0;
Lithuania;10.07.2020;4.0;0.0;3668.0;
Lithuania;11.07.2020;4.0;0.0;1667.0;
Lithuania;12.07.2020;4.0;0.0;907.0;
Lithuania;13.07.2020;5.0;0.0;2284.0;
Lithuania;14.07.2020;1.0;0.0;3098.0;
Lithuania;15.07.2020;21.0;0.0;3190.0;
Lithuania;16.07.2020;6.0;0.0;3244.0;
Lithuania;17.07.2020;6.0;0.0;3084.0;
Lithuania;18.07.2020;7.0;1.0;1535.0;
Lithuania;19.07.2020;18.0;0.0;1000.0;
Lithuania;20.07.2020;14.0;0.0;1625.0;
Lithuania;21.07.2020;2.0;0.0;775.0;
Lithuania;22.07.2020;2.0;0.0;674.0;
Lithuania;23.07.2020;10.0;0.0;604.0;
Lithuania;24.07.2020;26.0;0.0;543.0;
Lithuania;25.07.2020;14.0;0.0;227.0;
Lithuania;26.07.2020;7.0;0.0;252.0;
Lithuania;27.07.2020;11.0;0.0;530.0;
Lithuania;28.07.2020;8.0;0.0;1949.0;
Lithuania;29.07.2020;15.0;0.0;5690.0;
Lithuania;30.07.2020;19.0;0.0;5055.0;
Lithuania;31.07.2020;13.0;0.0;4930.0;
Lithuania;01.08.2020;18.0;0.0;2299.0;
Lithuania;02.08.2020;17.0;0.0;1362.0;
Lithuania;03.08.2020;10.0;0.0;2777.0;
Lithuania;04.08.2020;17.0;0.0;3520.0;
Lithuania;05.08.2020;10.0;1.0;4305.0;
Lithuania;06.08.2020;24.0;0.0;4187.0;
Lithuania;07.08.2020;24.0;0.0;4219.0;
Lithuania;08.08.2020;36.0;0.0;1987.0;
Lithuania;09.08.2020;22.0;0.0;1428.0;
Lithuania;10.08.2020;12.0;0.0;3536.0;
Lithuania;11.08.2020;18.0;0.0;3757.0;
Lithuania;12.08.2020;26.0;0.0;3481.0;
Lithuania;13.08.2020;21.0;0.0;4234.0;
Lithuania;14.08.2020;22.0;0.0;5115.0;
Lithuania;15.08.2020;33.0;0.0;3437.0;
Lithuania;16.08.2020;30.0;0.0;1091.0;
Lithuania;17.08.2020;21.0;0.0;3061.0;
Lithuania;18.08.2020;37.0;0.0;4268.0;
Lithuania;19.08.2020;22.0;0.0;3858.0;
Lithuania;20.08.2020;32.0;1.0;4102.0;
Lithuania;21.08.2020;37.0;1.0;4610.0;
Lithuania;22.08.2020;30.0;1.0;3061.0;
Lithuania;23.08.2020;41.0;0.0;1833.0;
Lithuania;24.08.2020;38.0;1.0;3239.0;
Lithuania;25.08.2020;21.0;0.0;4363.0;
Lithuania;26.08.2020;32.0;0.0;5453.0;
Lithuania;27.08.2020;36.0;0.0;4884.0;
Lithuania;28.08.2020;48.0;1.0;5436.0;
Lithuania;29.08.2020;29.0;0.0;2791.0;
Lithuania;30.08.2020;35.0;0.0;1660.0;
Lithuania;31.08.2020;32.0;0.0;3964.0;
Lithuania;01.09.2020;23.0;0.0;4449.0;
Lithuania;02.09.2020;29.0;0.0;4531.0;
Lithuania;03.09.2020;20.0;0.0;4256.0;
Lithuania;04.09.2020;26.0;0.0;5179.0;
Lithuania;05.09.2020;36.0;0.0;2390.0;
Lithuania;06.09.2020;43.0;0.0;1214.0;
Lithuania;07.09.2020;17.0;0.0;3528.0;
Lithuania;08.09.2020;32.0;0.0;4401.0;
Lithuania;09.09.2020;32.0;0.0;5841.0;
Lithuania;10.09.2020;36.0;0.0;4830.0;
Lithuania;11.09.2020;44.0;1.0;5397.0;
Lithuania;12.09.2020;53.0;0.0;2487.0;
Lithuania;13.09.2020;39.0;1.0;1568.0;
Lithuania;14.09.2020;51.0;0.0;3333.0;
Lithuania;15.09.2020;11.0;0.0;5563.0;
Lithuania;16.09.2020;45.0;0.0;5162.0;
Lithuania;17.09.2020;62.0;0.0;5437.0;
Lithuania;18.09.2020;61.0;0.0;5441.0;
Lithuania;19.09.2020;99.0;0.0;3139.0;
Lithuania;20.09.2020;80.0;0.0;1619.0;
Lithuania;21.09.2020;70.0;0.0;3901.0;
Lithuania;22.09.2020;45.0;0.0;5181.0;
Lithuania;23.09.2020;73.0;1.0;6612.0;
Lithuania;24.09.2020;138.0;2.0;5667.0;
Lithuania;25.09.2020;114.0;0.0;6599.0;
Lithuania;26.09.2020;111.0;0.0;3864.0;
Lithuania;27.09.2020;91.0;2.0;1880.0;
Lithuania;28.09.2020;104.0;1.0;4293.0;
Lithuania;29.09.2020;88.0;0.0;6320.0;
Lithuania;30.09.2020;115.0;0.0;6407.0;
Lithuania;01.10.2020;91.0;0.0;6247.0;
Lithuania;02.10.2020;171.0;1.0;7257.0;
Lithuania;03.10.2020;125.0;2.0;4175.0;
Lithuania;04.10.2020;105.0;1.0;3052.0;
Lithuania;05.10.2020;99.0;1.0;4913.0;
Lithuania;06.10.2020;80.0;2.0;6046.0;
Lithuania;07.10.2020;115.0;1.0;7103.0;
Lithuania;08.10.2020;142.0;1.0;8155.0;
Lithuania;09.10.2020;133.0;1.0;7444.0;
Lithuania;10.10.2020;204.0;0.0;5231.0;
Lithuania;11.10.2020;160.0;2.0;2836.0;
Lithuania;12.10.2020;126.0;0.0;6044.0;
Lithuania;13.10.2020;118.0;1.0;7900.0;
Lithuania;14.10.2020;137.0;4.0;8715.0;
Lithuania;15.10.2020;255.0;0.0;8165.0;
Lithuania;16.10.2020;281.0;3.0;8879.0;
Lithuania;17.10.2020;228.0;1.0;5268.0;
Lithuania;18.10.2020;253.0;2.0;3907.0;
Lithuania;19.10.2020;207.0;2.0;5446.0;
Lithuania;20.10.2020;203.0;3.0;9049.0;
Lithuania;21.10.2020;313.0;3.0;10045.0;
Lithuania;22.10.2020;427.0;4.0;9178.0;
Lithuania;23.10.2020;445.0;3.0;10185.0;
Lithuania;24.10.2020;480.0;1.0;7045.0;
Lithuania;25.10.2020;597.0;6.0;4165.0;
Lithuania;26.10.2020;765.0;2.0;6421.0;
Lithuania;27.10.2020;423.0;5.0;10847.0;
Lithuania;28.10.2020;771.0;5.0;11078.0;
Lithuania;29.10.2020;948.0;4.0;12054.0;
Lithuania;30.10.2020;725.0;6.0;10536.0;
Lithuania;31.10.2020;1000.0;8.0;8965.0;
Lithuania;01.11.2020;883.0;3.0;3934.0;
Lithuania;02.11.2020;834.0;4.0;5747.0;
Lithuania;03.11.2020;893.0;11.0;8592.0;
Lithuania;04.11.2020;653.0;6.0;12022.0;
Lithuania;05.11.2020;992.0;2.0;12315.0;
Lithuania;06.11.2020;1650.0;7.0;14451.0;
Lithuania;07.11.2020;1940.0;10.0;10579.0;
Lithuania;08.11.2020;1976.0;9.0;6570.0;
Lithuania;09.11.2020;1038.0;8.0;8996.0;
Lithuania;10.11.2020;1108.0;17.0;12288.0;
Lithuania;11.11.2020;1433.0;10.0;12377.0;
Lithuania;12.11.2020;1554.0;11.0;14144.0;
Lithuania;13.11.2020;2057.0;14.0;14349.0;
Lithuania;14.11.2020;1525.0;17.0;9043.0;
Lithuania;15.11.2020;1377.0;14.0;6273.0;
Lithuania;16.11.2020;1148.0;14.0;9124.0;
Lithuania;17.11.2020;966.0;20.0;12456.0;
Lithuania;18.11.2020;1941.0;21.0;12354.0;
Lithuania;19.11.2020;1669.0;23.0;14137.0;
Lithuania;20.11.2020;2269.0;19.0;14383.0;
Lithuania;21.11.2020;1978.0;20.0;11626.0;
Lithuania;22.11.2020;2309.0;27.0;5044.0;
Lithuania;23.11.2020;1189.0;20.0;9082.0;
Lithuania;24.11.2020;1171.0;18.0;14952.0;
Lithuania;25.11.2020;2288.0;22.0;13401.0;
Lithuania;26.11.2020;2099.0;27.0;14602.0;
Lithuania;27.11.2020;2330.0;23.0;14692.0;
Lithuania;28.11.2020;2126.0;22.0;9958.0;
Lithuania;29.11.2020;1965.0;22.0;4892.0;
Lithuania;30.11.2020;1135.0;27.0;9119.0;
Lithuania;01.12.2020;1200.0;21.0;12338.0;
Lithuania;02.12.2020;2110.0;34.0;14723.0;
Lithuania;03.12.2020;2460.0;19.0;13944.0;
Lithuania;04.12.2020;2519.0;38.0;14969.0;
Lithuania;05.12.2020;2863.0;34.0;9078.0;
Lithuania;06.12.2020;2217.0;24.0;5628.0;
Lithuania;07.12.2020;1391.0;44.0;9046.0;
Lithuania;08.12.2020;1405.0;25.0;14405.0;
Lithuania;09.12.2020;3139.0;27.0;15496.0;
Lithuania;10.12.2020;3344.0;17.0;15200.0;
Lithuania;11.12.2020;3107.0;35.0;16781.0;
Lithuania;12.12.2020;3346.0;47.0;10577.0;
Lithuania;13.12.2020;2843.0;54.0;4733.0;
Lithuania;14.12.2020;1923.0;28.0;10583.0;
Lithuania;15.12.2020;1516.0;45.0;15957.0;
Lithuania;16.12.2020;3479.0;25.0;14925.0;
Lithuania;17.12.2020;3225.0;43.0;16451.0;
Lithuania;18.12.2020;3247.0;39.0;17597.0;
Lithuania;19.12.2020;3344.0;46.0;9809.0;
Lithuania;20.12.2020;2923.0;28.0;6836.0;
Lithuania;21.12.2020;2135.0;46.0;11545.0;
Lithuania;22.12.2020;2039.0;56.0;17655.0;
Lithuania;23.12.2020;3804.0;35.0;15770.0;
Lithuania;24.12.2020;3966.0;36.0;10767.0;
Lithuania;25.12.2020;2691.0;44.0;5369.0;
Lithuania;26.12.2020;2367.0;61.0;5827.0;
Lithuania;27.12.2020;1687.0;42.0;5564.0;
Lithuania;28.12.2020;1794.0;39.0;11671.0;2787.0
Lithuania;29.12.2020;2108.0;43.0;14627.0;2987.0
Lithuania;30.12.2020;3984.0;45.0;14059.0;1532.0
Lithuania;31.12.2020;2468.0;56.0;12539.0;25.0
Lithuania;01.01.2021;3475.0;41.0;4674.0;
Lithuania;02.01.2021;1507.0;51.0;7117.0;
Lithuania;03.01.2021;1265.0;50.0;5401.0;
Lithuania;04.01.2021;1377.0;37.0;12462.0;
Lithuania;05.01.2021;1641.0;40.0;16645.0;623.0
Lithuania;06.01.2021;2787.0;34.0;15325.0;3500.0
Lithuania;07.01.2021;2409.0;43.0;13699.0;4155.0
Lithuania;08.01.2021;2058.0;41.0;13832.0;5173.0
Lithuania;09.01.2021;1764.0;41.0;8598.0;304.0
Lithuania;10.01.2021;1503.0;29.0;4452.0;3.0
Lithuania;11.01.2021;774.0;43.0;10067.0;2209.0
Lithuania;12.01.2021;1012.0;34.0;13368.0;2087.0
Lithuania;13.01.2021;1764.0;37.0;11560.0;6234.0
Lithuania;14.01.2021;1445.0;33.0;11122.0;8628.0
Lithuania;15.01.2021;1224.0;35.0;10855.0;7272.0
Lithuania;16.01.2021;1234.0;34.0;6017.0;1103.0
Lithuania;17.01.2021;842.0;31.0;3959.0;1131.0
Lithuania;18.01.2021;477.0;26.0;8366.0;4515.0
Lithuania;19.01.2021;867.0;22.0;10794.0;6287.0
Lithuania;20.01.2021;1232.0;25.0;10569.0;3469.0
Lithuania;21.01.2021;1277.0;38.0;10660.0;1549.0
Lithuania;22.01.2021;1033.0;36.0;10700.0;393.0
Lithuania;23.01.2021;1007.0;34.0;5983.0;8.0
Lithuania;24.01.2021;773.0;23.0;3941.0;
Lithuania;25.01.2021;541.0;20.0;8280.0;
Lithuania;26.01.2021;691.0;17.0;11964.0;3101.0
Lithuania;27.01.2021;1283.0;29.0;10812.0;6886.0
Lithuania;28.01.2021;943.0;29.0;9939.0;7072.0
Lithuania;29.01.2021;859.0;17.0;8934.0;8054.0
Lithuania;30.01.2021;721.0;25.0;6235.0;629.0
Lithuania;31.01.2021;803.0;17.0;2812.0;8.0
Lithuania;01.02.2021;355.0;22.0;8667.0;2883.0
Lithuania;02.02.2021;546.0;17.0;8673.0;3863.0
Lithuania;03.02.2021;764.0;20.0;9648.0;6789.0
Lithuania;04.02.2021;740.0;18.0;8158.0;9835.0
Lithuania;05.02.2021;653.0;23.0;8786.0;7249.0
Lithuania;06.02.2021;677.0;19.0;4077.0;726.0
Lithuania;07.02.2021;492.0;10.0;2785.0;97.0
Lithuania;08.02.2021;269.0;18.0;7454.0;2654.0
Lithuania;09.02.2021;382.0;17.0;7725.0;2846.0
Lithuania;10.02.2021;570.0;16.0;8370.0;6099.0
Lithuania;11.02.2021;1067.0;25.0;8173.0;9043.0
Lithuania;12.02.2021;607.0;25.0;8976.0;7275.0
Lithuania;13.02.2021;576.0;19.0;5356.0;446.0
Lithuania;14.02.2021;483.0;13.0;3107.0;
Lithuania;15.02.2021;213.0;10.0;7334.0;
Lithuania;16.02.2021;327.0;15.0;4434.0;531.0
Lithuania;17.02.2021;557.0;18.0;7418.0;8211.0
Lithuania;18.02.2021;372.0;16.0;8280.0;11243.0
Lithuania;19.02.2021;793.0;16.0;7664.0;10434.0
Lithuania;20.02.2021;576.0;17.0;5258.0;1010.0
Lithuania;21.02.2021;489.0;9.0;3088.0;
Lithuania;22.02.2021;282.0;7.0;7400.0;
Lithuania;23.02.2021;500.0;11.0;8694.0;8587.0
Lithuania;24.02.2021;648.0;11.0;7824.0;11615.0
Lithuania;25.02.2021;568.0;9.0;8209.0;11794.0
Lithuania;26.02.2021;641.0;16.0;;9947.0
Lithuania;27.02.2021;653.0;9.0;;699.0
Lithuania;28.02.2021;1802.0;10.0;;404.0
Lithuania;01.03.2021;253.0;9.0;;7500.0
Lithuania;02.03.2021;427.0;10.0;;9223.0
Lithuania;03.03.2021;526.0;18.0;;11717.0
Lithuania;04.03.2021;547.0;13.0;;14815.0
Lithuania;05.03.2021;437.0;9.0;;12679.0
Lithuania;06.03.2021;464.0;18.0;;
Luxembourg;24.02.2020;;;;
Luxembourg;25.02.2020;;;7.0;
Luxembourg;26.02.2020;;;2.0;
Luxembourg;27.02.2020;;;1.0;
Luxembourg;28.02.2020;;;4.0;
Luxembourg;29.02.2020;1.0;;1.0;
Luxembourg;01.03.2020;0.0;;;
Luxembourg;02.03.2020;0.0;;;
Luxembourg;03.03.2020;0.0;;2.0;
Luxembourg;04.03.2020;0.0;;1.0;
Luxembourg;05.03.2020;0.0;;5.0;
Luxembourg;06.03.2020;1.0;;6.0;
Luxembourg;07.03.2020;0.0;;6.0;
Luxembourg;08.03.2020;1.0;;;
Luxembourg;09.03.2020;0.0;;;
Luxembourg;10.03.2020;2.0;;21.0;
Luxembourg;11.03.2020;2.0;;34.0;
Luxembourg;12.03.2020;12.0;;171.0;
Luxembourg;13.03.2020;15.0;;183.0;
Luxembourg;14.03.2020;17.0;1.0;92.0;
Luxembourg;15.03.2020;8.0;0.0;18.0;
Luxembourg;16.03.2020;18.0;0.0;358.0;
Luxembourg;17.03.2020;63.0;0.0;578.0;
Luxembourg;18.03.2020;63.0;1.0;880.0;
Luxembourg;19.03.2020;132.0;2.0;901.0;
Luxembourg;20.03.2020;149.0;0.0;995.0;
Luxembourg;21.03.2020;186.0;4.0;438.0;
Luxembourg;22.03.2020;128.0;0.0;21.0;
Luxembourg;23.03.2020;77.0;0.0;1104.0;
Luxembourg;24.03.2020;224.0;0.0;885.0;
Luxembourg;25.03.2020;234.0;0.0;900.0;
Luxembourg;26.03.2020;120.0;1.0;4597.0;
Luxembourg;27.03.2020;152.0;6.0;1081.0;
Luxembourg;28.03.2020;226.0;3.0;824.0;
Luxembourg;29.03.2020;119.0;3.0;273.0;
Luxembourg;30.03.2020;38.0;1.0;1075.0;
Luxembourg;31.03.2020;190.0;1.0;936.0;
Luxembourg;01.04.2020;141.0;6.0;1180.0;
Luxembourg;02.04.2020;168.0;1.0;1341.0;
Luxembourg;03.04.2020;125.0;1.0;1212.0;
Luxembourg;04.04.2020;117.0;0.0;824.0;
Luxembourg;05.04.2020;75.0;5.0;551.0;
Luxembourg;06.04.2020;39.0;5.0;1050.0;
Luxembourg;07.04.2020;127.0;3.0;1020.0;
Luxembourg;08.04.2020;64.0;2.0;932.0;
Luxembourg;09.04.2020;81.0;6.0;863.0;
Luxembourg;10.04.2020;108.0;2.0;691.0;
Luxembourg;11.04.2020;47.0;8.0;308.0;
Luxembourg;12.04.2020;11.0;4.0;208.0;
Luxembourg;13.04.2020;11.0;3.0;82.0;
Luxembourg;14.04.2020;15.0;-2.0;1372.0;
Luxembourg;15.04.2020;66.0;2.0;843.0;
Luxembourg;16.04.2020;71.0;0.0;958.0;
Luxembourg;17.04.2020;36.0;3.0;1032.0;
Luxembourg;18.04.2020;57.0;0.0;528.0;
Luxembourg;19.04.2020;13.0;1.0;191.0;
Luxembourg;20.04.2020;8.0;2.0;931.0;
Luxembourg;21.04.2020;60.0;3.0;752.0;
Luxembourg;22.04.2020;36.0;2.0;1140.0;
Luxembourg;23.04.2020;11.0;3.0;789.0;
