Title,Year,Genres,Duration,Rating,MPA,Votes
234. The Neon Demon,2016,"['Psychological Horror', 'Horror', 'Thriller']",1h 57m,6.1,R,107K
235. Housefull 3,2016,['Comedy'],2h 20m,4.9,Not Rated,11K
236. Personal Shopper,2016,"['Drama', 'Mystery', 'Thriller']",1h 45m,6.1,R,44K
237. Mohenjo Daro,2016,"['Action', 'Adventure', 'Drama', 'History']",2h 35m,5.6,Not Rated,13K
238. The Women's Balcony,2016,"['Comedy', 'Drama']",1h 36m,6.6,,864
239. Vaxxed: From Cover-Up to Catastrophe,2016,['Documentary'],1h 31m,4.6,,5.3K
240. Lady Macbeth,2016,"['Dark Romance', 'Drama', 'Romance']",1h 29m,6.8,R,28K
241. Wazir,2016,"['Conspiracy Thriller', 'Crime', 'Drama', 'Mystery', 'Thriller']",1h 43m,7.1,Not Rated,20K
242. The Insanity of God,2016,['Documentary'],,7.6,,139
243. Certain Women,2016,['Drama'],1h 47m,6.4,R,16K
244. Rustom,2016,"['Legal Drama', 'Legal Thriller', 'True Crime', 'Crime', 'Drama', 'Thriller']",2h 28m,7.0,Not Rated,29K
245. A Silent Voice: The Movie,2016,"['Anime', 'Coming-of-Age', 'Psychological Drama', 'Shōnen', 'Slice of Life', 'Animation', 'Drama']",2h 10m,8.1,Not Rated,112K
246. The Innocents,2016,"['Drama', 'History']",1h 55m,7.3,PG-13,12K
247. Elvis & Nixon,2016,"['Satire', 'Comedy', 'History']",1h 26m,6.3,R,15K
248. Battle for Incheon: Operation Chromite,2016,"['Action', 'Drama', 'History', 'War']",1h 51m,6.2,Not Rated,6.3K
249. The Hollars,2016,"['Comedy', 'Drama', 'Romance']",1h 28m,6.6,PG-13,15K
250. Yu-Gi-Oh!: The Dark Side of Dimensions,2016,"['Anime', 'Adventure', 'Animation', 'Drama', 'Fantasy']",2h 10m,6.8,PG,3.7K
251. Baar Baar Dekho,2016,"['Action', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']",2h 21m,5.4,Not Rated,7.9K
252. Neruda,2016,"['True Crime', 'Biography', 'Crime', 'Drama', 'History', 'Thriller']",1h 47m,6.8,R,11K
253. The Red Turtle,2016,"['Anime', 'Animation', 'Drama', 'Family', 'Fantasy', 'Romance']",1h 20m,7.5,PG,40K
254. George Takei's Allegiance,2016,['Musical'],2h 10m,8.3,,275
255. Gentleman,2016,"['Mystery', 'Romance', 'Thriller']",2h 24m,7.1,,2.8K
256. Believe,2016,['Drama'],1h 59m,5.1,PG,488
257. Frantz,2016,"['Drama', 'History', 'Romance', 'War']",1h 53m,7.5,PG-13,18K
258. Ki & Ka,2016,"['Comedy', 'Romance']",2h 6m,5.7,Not Rated,6.5K
259. Premam,2016,"['Comedy', 'Drama', 'Romance']",2h 37m,6.4,,1.9K
260. Dishoom,2016,"['Action', 'Adventure', 'Comedy']",2h 4m,5.2,Not Rated,9.2K
261. Operation Mekong,2016,"['True Crime', 'Action', 'Adventure', 'Crime', 'Drama', 'History', 'Thriller']",2h 3m,6.5,Not Rated,5.5K
262. The Wailing,2016,"['Folk Horror', 'Tragedy', 'Drama', 'Horror']",2h 36m,7.4,TV-MA,88K
263. 31,2016,"['Horror', 'Thriller']",1h 42m,5.1,,24K
264. Chongqing Hot Pot,2016,"['Comedy', 'Crime', 'Thriller']",1h 34m,6.6,,1.4K
265. I Belonged to You,2016,"['Drama', 'Romance']",1h 52m,5.5,PG-13,663
266. Saturday's Warrior,2016,['Musical'],2h,5.6,PG,308
267. The Monkey King 2,2016,"['Action', 'Adventure', 'Fantasy']",1h 59m,5.9,Not Rated,3.6K
268. The Exception,2016,"['Dark Romance', 'Drama', 'Romance', 'War']",1h 47m,6.8,R,16K
269. Little Men,2016,['Drama'],1h 25m,6.7,PG,7.9K
270. Chaar Sahibzaade 2: Rise of Banda Singh Bahadur,2016,['Animation'],2h 14m,8.6,Not Rated,885
271. Lost in Paris,2016,"['Slapstick', 'Comedy']",1h 23m,6.3,Not Rated,3.7K
272. Mr. Church,2016,"['Comedy', 'Drama']",1h 44m,7.6,PG-13,32K
273. American Honey,2016,"['Road Trip', 'Adventure', 'Drama', 'Romance']",2h 43m,7.0,R,48K
274. Embrace: The Documentary,2016,['Documentary'],1h 30m,7.2,TV-PG,1.1K
275. Range 15,2016,"['Action', 'Comedy', 'Horror']",1h 29m,4.0,TV-MA,5.2K
276. Tickled,2016,"['Crime Documentary', 'Crime', 'Documentary', 'Mystery']",1h 32m,7.5,R,22K
277. Neither Wolf Nor Dog,2016,['Drama'],1h 50m,7.3,,384
278. Master,2016,"['Action', 'Crime']",2h 23m,6.6,Not Rated,2.7K
279. Lo and Behold: Reveries of the Connected World,2016,"['History Documentary', 'Science & Technology Documentary', 'Documentary']",1h 38m,7.0,PG-13,14K
280. Gleason,2016,"['Biography', 'Documentary']",1h 50m,8.3,R,3.2K
281. Tommy's Honour,2016,"['Biography', 'Drama', 'Romance', 'Sport']",1h 52m,6.4,PG,1.4K
282. Tunnel,2016,"['Drama', 'Thriller']",2h 6m,6.8,TV-14,11K
283. Cold War 2,2016,"['Political Thriller', 'Action', 'Crime', 'Drama', 'Thriller']",1h 50m,6.5,Not Rated,3.2K
284. American Pastoral,2016,"['True Crime', 'Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",1h 48m,6.1,R,19K
285. The Age of Shadows,2016,"['Action', 'History', 'Thriller']",2h 20m,7.1,TV-MA,11K
286. Fitoor,2016,"['Drama', 'Romance']",2h 11m,5.4,,5.4K
287. The First Monday in May,2016,['Documentary'],1h 30m,7.1,PG-13,2K
288. Raw,2016,"['Body Horror', 'Coming-of-Age', 'Drama', 'Horror']",1h 39m,6.9,R,92K
289. Befikre,2016,"['Screwball Comedy', 'Comedy', 'Drama', 'Romance']",2h 10m,4.1,Not Rated,8.4K
290. Wiener-Dog,2016,"['Comedy', 'Drama']",1h 28m,5.9,R,11K
291. Luck-Key,2016,"['Action', 'Comedy', 'Crime']",1h 52m,6.9,,3.3K
292. Gimme Danger,2016,"['Documentary', 'Music']",1h 48m,7.2,R,6.7K
293. Baaghi,2016,"['Martial Arts', 'One-Person Army Action', 'Action', 'Drama', 'Romance', 'Thriller']",2h 13m,5.3,Not Rated,11K
294. I Am Not Madame Bovary,2016,"['Comedy', 'Drama']",2h 8m,6.9,Not Rated,2.5K
295. One Piece Film: Gold,2016,"['Anime', 'Action', 'Adventure', 'Animation', 'Fantasy']",2h 4m,7.1,TV-14,7.8K
296. Chasing Trane: The John Coltrane Documentary,2016,"['Biography', 'Documentary', 'History', 'Music']",1h 39m,7.3,Not Rated,2.5K
297. Things to Come,2016,['Drama'],1h 42m,6.9,PG-13,15K
298. The Wasted Times,2016,"['Crime', 'Drama']",2h 5m,6.9,Unrated,2.1K
299. Letters from Baghdad,2016,"['Biography', 'Documentary', 'History']",1h 35m,6.9,TV-PG,496
300. Mr. Donkey,2016,['Comedy'],1h 53m,7.4,,2.3K
301. Eat That Question: Frank Zappa in His Own Words,2016,"['Music Documentary', 'Biography', 'Documentary', 'Music']",1h 33m,7.5,R,1.4K
302. Happy Bhaag Jayegi,2016,"['Feel-Good Romance', 'Comedy', 'Romance']",2h 6m,6.4,Not Rated,5.8K
303. Kahaani 2,2016,"['Mystery', 'Thriller']",2h 7m,6.5,Not Rated,6.2K
304. L.O.R.D: Legend of Ravaging Dynasties,2016,"['Computer Animation', 'Supernatural Fantasy', 'Action', 'Adventure', 'Animation', 'Fantasy', 'Sci-Fi']",1h 58m,5.1,13+,1.4K
305. Terrifier,2016,"['Slasher Horror', 'Splatter Horror', 'Teen Horror', 'Horror', 'Thriller']",1h 25m,5.5,Unrated,79K
306. Te3n,2016,"['Crime', 'Drama', 'Mystery', 'Thriller']",2h 16m,7.2,,14K
307. Kaashmora,2016,"['Action', 'Comedy', 'Fantasy', 'Horror']",2h 43m,5.6,Not Rated,2.1K
308. The Bounce Back,2016,"['Comedy', 'Romance']",1h 44m,5.3,PG-13,780
309. Chuck,2016,"['Boxing', 'Biography', 'Drama', 'Sport']",1h 38m,6.5,R,7.1K
310. AmeriGeddon,2016,"['Action', 'Adventure', 'Drama', 'Thriller', 'War', 'Western']",1h 30m,3.8,PG-13,13K
311. Obit.,2016,['Documentary'],1h 33m,7.3,,801
312. Citizen Jane: Battle for the City,2016,"['Biography', 'Documentary', 'History']",1h 32m,7.0,Not Rated,683
313. My Life as a Zucchini,2016,"['Adult Animation', 'Stop Motion Animation', 'Animation', 'Comedy', 'Drama']",1h 10m,7.8,PG-13,31K
314. Christine,2016,"['Biography', 'Drama']",1h 59m,6.9,R,17K
315. Aquarius,2016,['Drama'],2h 26m,7.4,Not Rated,21K
316. After the Storm,2016,"['Comedy', 'Drama']",1h 58m,7.4,Not Rated,13K
317. Kingsglaive: Final Fantasy XV,2016,"['Anime', 'Action', 'Adventure', 'Animation', 'Drama', 'Fantasy', 'Sci-Fi']",1h 50m,6.7,PG-13,24K
318. Wakefield,2016,['Drama'],1h 46m,6.3,R,18K
"319. I, Daniel Blake",2016,"['Political Drama', 'Drama']",1h 40m,7.8,R,66K
320. Cezanne et Moi,2016,"['Biography', 'Drama']",1h 57m,6.1,R,1.5K
"321. Life, Animated",2016,"['Comedy', 'Documentary', 'Drama', 'Family', 'Fantasy', 'Romance']",1h 32m,7.4,PG,6.2K
322. Dean,2016,"['Coming-of-Age', 'Comedy', 'Drama', 'Romance']",1h 34m,6.3,PG-13,2.7K
323. Oasis: Supersonic,2016,"['Biography', 'Documentary', 'Music']",2h 2m,7.8,R,13K
324. Jimmy Vestvood: Amerikan Hero,2016,['Comedy'],1h 24m,5.1,TV-MA,3.1K
325. The Love Witch,2016,"['Dark Comedy', 'Supernatural Horror', 'Comedy', 'Horror', 'Romance', 'Thriller']",2h,6.2,Unrated,21K
326. Jeremiah Tower: The Last Magnificent,2016,"['Biography', 'Documentary']",1h 43m,6.6,R,557
327. Spirit of the Game,2016,['Biography'],1h 38m,5.2,PG,311
328. Akira,2016,"['Action', 'Thriller']",2h 17m,5.9,Not Rated,4.5K
329. California Typewriter,2016,['Documentary'],1h 43m,7.3,TV-PG,1.1K
330. Railroad Tigers,2016,"['Action', 'Adventure', 'Comedy', 'Family', 'War']",2h 4m,5.8,TV-PG,5.1K
331. All I See Is You,2016,"['Drama', 'Mystery']",1h 49m,5.4,R,14K
332. Big Sonia,2016,"['Documentary', 'Family', 'History']",1h 33m,7.6,,459
333. Seed: The Untold Story,2016,['Documentary'],1h 34m,7.7,PG,371
334. Kaptaan,2016,"['Comedy', 'Drama', 'Family', 'Music']",2h 22m,6.2,,244
335. White Girl,2016,"['Crime', 'Drama']",1h 28m,5.7,TV-MA,12K
336. Risk,2016,['Documentary'],1h 26m,6.3,TV-MA,2.4K
337. Spark: A Space Tail,2016,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",1h 31m,4.4,PG,1.4K
338. Complete Unknown,2016,"['Drama', 'Mystery']",1h 31m,5.4,R,6.7K
339. The Masked Saint,2016,"['Action', 'Biography', 'Crime', 'Drama', 'Fantasy']",1h 45m,4.7,PG-13,776
340. League of Gods,2016,"['Fantasy Epic', 'Supernatural Fantasy', 'Action', 'Fantasy']",1h 49m,4.5,PG-13,3K
341. The Bad Batch,2016,"['Dystopian Sci-Fi', 'Action', 'Horror', 'Mystery', 'Romance', 'Sci-Fi']",1h 58m,5.2,R,36K
342. Past Life,2016,['Drama'],1h 49m,6.5,,623
343. Graduation,2016,"['Crime', 'Drama']",2h 8m,7.3,R,15K
344. Asura,2016,"['Action', 'Crime', 'Thriller']",2h 16m,6.7,Not Rated,3.5K
345. In This Corner (and Other Corners) of the World,2016,"['Adult Animation', 'Anime', 'Seinen', 'Animation', 'Drama', 'History', 'War']",2h 9m,7.8,PG-13,13K
346. David Lynch: The Art Life,2016,"['Biography', 'Documentary']",1h 28m,7.2,Not Rated,6.8K
347. Apparition Hill,2016,['Documentary'],1h 55m,8.8,PG-13,76
348. Polina,2016,['Drama'],1h 48m,6.7,,2K
349. Eva Hesse,2016,"['Biography', 'Documentary', 'History']",1h 48m,7.1,PG-13,192
350. The Journey,2016,"['Docudrama', 'Political Drama', 'Biography', 'Drama', 'History']",1h 34m,6.7,PG-13,2.2K
351. Endless Poetry,2016,"['Biography', 'Drama', 'Fantasy']",2h 8m,7.5,Unrated,6.8K
352. Generation Found,2016,['Documentary'],1h 25m,8.6,Not Rated,18
353. The Void,2016,"['Body Horror', 'Monster Horror', 'Suspense Mystery', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",1h 30m,5.9,Not Rated,44K
354. The Unknown Girl,2016,"['Psychological Drama', 'Crime', 'Drama', 'Mystery', 'Thriller']",1h 53m,6.5,Unrated,11K
355. Kicks,2016,"['Adventure', 'Drama']",1h 20m,6.4,R,4.6K
356. Michael Moore in TrumpLand,2016,"['Stand-Up', 'Comedy', 'Documentary']",1h 13m,5.8,Not Rated,4.2K
357. Restless Creature: Wendy Whelan,2016,['Documentary'],1h 30m,7.2,,387
358. The Last Dalai Lama?,2016,['Documentary'],1h 22m,7.5,,62
359. Until Forever,2016,"['Drama', 'Romance']",1h 40m,6.2,Unrated,753
360. Ism,2016,['Action'],2h 12m,5.6,,479
361. Dawson City: Frozen Time,2016,"['Documentary', 'History']",2h,7.5,,2.2K
362. Moka,2016,['Drama'],1h 29m,6.3,Not Rated,1.3K
363. I Called Him Morgan,2016,"['Documentary', 'Drama', 'History', 'Music']",1h 32m,7.3,,2K
364. Marie Curie: The Courage of Knowledge,2016,"['Biography', 'Drama', 'Romance']",1h 40m,5.6,,1.6K
365. Spirits' Homecoming,2016,['Drama'],2h 7m,6.7,,582
366. The B-Side,2016,['Documentary'],1h 16m,6.7,R,846
367. '85: The Greatest Team in Football History,2016,"['Documentary', 'Sport']",1h 30m,6.8,,165
368. Fire at Sea,2016,['Documentary'],1h 54m,6.7,,6.1K
369. Three,2016,"['Action', 'Crime', 'Thriller']",1h 28m,5.9,Not Rated,2.1K
370. Remember the Goal,2016,"['Teen Drama', 'Drama', 'Sport']",1h 28m,6.4,PG,413
371. Caged No More,2016,"['Action', 'Drama', 'Thriller']",1h 30m,5.5,PG-13,572
372. Abacus: Small Enough to Jail,2016,['Documentary'],1h 28m,7.1,Not Rated,3K
373. The King's Choice,2016,"['Biography', 'Drama', 'History', 'War']",2h 13m,7.1,,10K
374. Slack Bay,2016,"['Comedy', 'Fantasy']",2h 2m,6.0,Unrated,5K
375. Zero Days,2016,['Documentary'],1h 56m,7.7,PG-13,11K
376. In Between,2016,['Drama'],1h 43m,7.3,R,3.2K
377. Like Crazy,2016,"['Road Trip', 'Comedy', 'Drama']",1h 56m,7.1,Not Rated,10K
378. Best Worst Thing That Ever Could Have Happened,2016,['Documentary'],1h 35m,7.6,,752
379. Dictator,2016,"['Action', 'Drama']",2h 35m,4.0,Not Rated,765
380. Cameraperson,2016,"['News', 'Biography', 'Documentary', 'History', 'War']",1h 42m,7.4,Not Rated,3.4K
381. Tower,2016,"['Crime Documentary', 'Animation', 'Crime', 'Documentary']",1h 22m,7.9,TV-14,8.4K
382. Score,2016,"['Music Documentary', 'Documentary', 'Music']",1h 33m,7.5,Not Rated,5K
383. Some Like It Hot,2016,['Comedy'],1h 56m,5.7,,1.2K
384. Rock on 2,2016,"['Drama', 'Music']",2h 23m,4.9,Not Rated,2.3K
385. Aida's Secrets,2016,['Documentary'],1h 30m,7.2,Not Rated,275
386. Seondal: The Man Who Sells the River,2016,"['Adventure', 'Comedy', 'History']",2h,6.6,,910
387. Godspeed: The Race Across America,2016,['Documentary'],1h 53m,6.8,,16
388. Never Gone,2016,"['Drama', 'Romance']",1h 40m,5.2,PG-13,1.1K
389. The Fight Within,2016,"['Action', 'Romance', 'Sport']",1h 34m,4.4,PG-13,461
"390. New York, New York",2016,['Drama'],1h 46m,5.0,,151
391. Other People,2016,"['Dark Comedy', 'Comedy', 'Drama']",1h 37m,6.8,Unrated,13K
392. Morris from America,2016,"['Coming-of-Age', 'Comedy', 'Drama', 'Romance']",1h 31m,6.3,R,5.7K
393. I Married an Anti-Fan,2016,"['Comedy', 'Romance']",2h,5.8,PG-13,1.1K
394. Goldstone,2016,"['Action', 'Crime', 'Mystery', 'Thriller']",1h 50m,6.6,R,6.4K
395. Sand Storm,2016,['Drama'],1h 27m,6.8,,4K
396. Author: The JT LeRoy Story,2016,"['Biography', 'Documentary']",1h 50m,7.1,R,1.3K
397. Chapter & Verse,2016,['Drama'],1h 37m,6.4,R,234
398. Cock and Bull,2016,['Crime'],1h 50m,6.8,,951
399. A Street Cat Named Bob,2016,"['Biography', 'Drama', 'Family']",1h 43m,7.3,Not Rated,35K
400. King Cobra,2016,"['True Crime', 'Crime', 'Drama']",1h 31m,5.6,Not Rated,9.7K
401. For the Love of Spock,2016,"['Biography', 'Documentary']",1h 51m,7.6,Not Rated,5K
402. My Best Friend's Wedding,2016,"['Drama', 'Romance']",1h 31m,5.1,PG,371
403. Stefan Zweig: Farewell to Europe,2016,"['Biography', 'Drama', 'History']",1h 46m,6.7,,2.7K
404. Sky on Fire,2016,"['Action', 'Crime', 'Thriller']",1h 39m,4.6,Not Rated,417
405. Irudhi Suttru,2016,"['Boxing', 'Drama', 'Sport']",1h 49m,7.6,Not Rated,13K
406. Sword Master,2016,"['Martial Arts', 'Action', 'Drama']",1h 48m,6.0,Not Rated,2.7K
407. Te Ata,2016,"['Biography', 'Drama', 'History']",1h 45m,7.4,PG,1K
408. Buster's Mal Heart,2016,"['Conspiracy Thriller', 'Crime', 'Drama', 'Mystery', 'Thriller']",1h 36m,6.1,Unrated,12K
409. Do Not Resist,2016,['Documentary'],1h 12m,7.0,Not Rated,1.2K
410. Dancer,2016,"['Biography', 'Documentary']",1h 25m,7.8,Not Rated,3.2K
411. The Congressman,2016,"['Political Drama', 'Drama']",1h 38m,6.3,R,480
412. Norman Lear: Just Another Version of You,2016,"['Biography', 'Documentary', 'History']",1h 31m,7.3,Unrated,482
413. My Entire High School Sinking Into the Sea,2016,"['Action', 'Animation', 'Comedy', 'Drama', 'Thriller']",1h 15m,6.1,PG-13,1.3K
414. Alive and Kicking,2016,"['Documentary', 'History', 'Music']",1h 28m,7.2,Not Rated,522
415. Phantom Detective,2016,"['Conspiracy Thriller', 'Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",2h 6m,6.3,PG-13,1.4K
416. The Teacher,2016,"['Comedy', 'Drama']",1h 42m,7.2,Unrated,3.9K
417. The Tenth Man,2016,"['Comedy', 'Drama', 'Romance']",1h 22m,5.8,Unrated,1.3K
418. Trapped,2016,['Documentary'],1h 30m,7.1,Not Rated,269
419. The Gardener,2016,['Documentary'],1h 28m,7.4,TV-G,298
420. The Tiger Hunter,2016,['Comedy'],1h 34m,6.0,Not Rated,1.1K
421. In a Valley of Violence,2016,"['Action', 'Western']",1h 44m,6.1,R,22K
422. Donald Cried,2016,"['Comedy', 'Drama']",1h 25m,6.6,Not Rated,1.4K
423. Time Renegades,2016,"['Action', 'Drama', 'Fantasy', 'Romance', 'Thriller']",1h 47m,6.8,PG-13,1.3K
424. Bang! The Bert Berns Story,2016,"['Biography', 'Documentary', 'Music']",1h 34m,7.9,,80
425. Vanishing Time: A Boy Who Returned,2016,"['Drama', 'Fantasy']",2h 10m,7.2,,2.4K
426. Command and Control,2016,"['Documentary', 'History']",1h 32m,7.3,PG,1K
427. Pele: Birth of a Legend,2016,"['Docudrama', 'Soccer', 'Biography', 'Drama', 'Sport']",1h 47m,7.1,PG,22K
428. Dongju: The Portrait of a Poet,2016,"['Biography', 'Drama']",1h 50m,7.2,,478
429. The Lovers & the Despot,2016,"['Biography', 'Documentary', 'Thriller']",1h 38m,6.6,Unrated,1.1K
430. Voyage of Time,2016,"['Animation', 'Documentary']",44m,7.0,G,3.1K
431. High Strung,2016,"['Drama', 'Music', 'Romance']",1h 36m,6.3,PG,11K
432. Being 17,2016,"['Drama', 'Romance']",1h 54m,7.2,Unrated,7.5K
433. My Journey Through French Cinema,2016,"['Music Documentary', 'Documentary']",3h 21m,7.7,Not Rated,1K
434. My Annoying Brother,2016,"['Buddy Comedy', 'Comedy', 'Drama', 'Sport']",1h 50m,7.3,PG,4.5K
435. Tickling Giants,2016,"['Political Documentary', 'Documentary']",1h 51m,8.2,TV-14,1.7K
436. The Unknowns,2016,['Documentary'],1h 25m,8.7,,68
437. Like for Likes,2016,"['Comedy', 'Romance']",2h,6.4,PG-13,743
438. The Ornithologist,2016,"['Adventure', 'Drama', 'Mystery']",1h 57m,6.3,Unrated,3.9K
439. Keep Quiet,2016,['Documentary'],1h 30m,6.9,,363
440. The Take,2016,"['Cop Drama', 'Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']",1h 32m,6.3,R,52K
441. From the Land of the Moon,2016,"['Period Drama', 'Steamy Romance', 'Tragic Romance', 'Drama', 'Romance']",2h,6.6,R,6.9K
442. So B. It,2016,['Drama'],1h 38m,6.9,PG-13,729
443. The Greasy Strangler,2016,"['Dark Comedy', 'Parody', 'Comedy', 'Horror']",1h 33m,5.7,Unrated,8.9K
444. 3 Weeks in Yerevan,2016,['Comedy'],1h 32m,7.1,,217
445. We Are X,2016,"['Documentary', 'Music']",1h 33m,7.5,R,1.1K
446. A Melody to Remember,2016,"['Action', 'Drama', 'War']",2h 4m,7.1,,414
447. Nuts!,2016,"['Animation', 'Biography', 'Documentary']",1h 19m,7.1,Unrated,899
448. Phantom of the Theatre,2016,"['Supernatural Fantasy', 'Supernatural Horror', 'Drama', 'Fantasy', 'Horror', 'Mystery', 'Romance', 'Thriller']",1h 43m,5.2,13+,426
449. The Land,2016,['Drama'],1h 44m,6.4,R,1.9K
450. The Death of Louis XIV,2016,"['Biography', 'Drama', 'History']",1h 55m,6.8,,2.7K
451. Mastizaade,2016,"['Raunchy Comedy', 'Comedy']",1h 59m,2.4,Not Rated,3.1K
452. Hermia & Helena,2016,"['Comedy', 'Drama']",1h 27m,5.9,Not Rated,499
453. Restored Me,2016,['Drama'],2h 15m,6.5,Not Rated,76
454. One Week and a Day,2016,"['Comedy', 'Drama']",1h 38m,6.7,,980
455. The Settlers,2016,['Documentary'],1h 47m,7.5,,294
456. Karl Marx City,2016,"['Documentary', 'History']",1h 29m,6.5,,263
457. Wild Oats,2016,"['Action', 'Adventure', 'Comedy', 'Drama']",1h 26m,5.7,PG-13,4.8K
458. Is That a Gun in Your Pocket?,2016,"['Satire', 'Comedy']",1h 35m,5.0,R,2.1K
459. Paradise,2016,"['Drama', 'War']",2h 10m,7.0,,2.1K
460. The Commune,2016,"['Coming-of-Age', 'Period Drama', 'Drama']",1h 51m,6.4,Not Rated,8.4K
461. Spa Night,2016,['Drama'],1h 33m,6.1,Unrated,1.4K
462. Germans & Jews,2016,['Documentary'],1h 16m,7.6,,83
463. The Heart of Nuba,2016,"['Biography', 'Documentary', 'War']",1h 25m,8.4,,146
464. A Woman's Life,2016,['Drama'],1h 59m,6.4,Not Rated,1.3K
465. School Life,2016,['Documentary'],1h 39m,7.4,PG-13,329
466. Trust Fund,2016,['Drama'],1h 47m,4.8,PG,298
467. How to Let Go of the World: and Love All the Things Climate Can't Change,2016,['Documentary'],2h 7m,7.1,TV-14,385
468. The Road Movie,2016,['Documentary'],1h 7m,6.4,,951
469. Rat Film,2016,['Documentary'],1h 22m,6.9,,1K
470. Sophie and the Rising Sun,2016,['Drama'],1h 45m,6.7,R,1.5K
471. Sweet Sixteen,2016,"['Drama', 'Romance']",1h 33m,4.8,PG-13,318
472. Off the Rails,2016,['Documentary'],1h 26m,7.1,TV-14,363
473. The Map Against the World,2016,"['Drama', 'History']",2h 9m,5.9,,151
474. Afterimage,2016,"['Biography', 'Drama', 'History']",1h 38m,7.0,,3.4K
475. Alone in Berlin,2016,"['Drama', 'History', 'War']",1h 43m,6.5,R,10K
476. The Intervention,2016,"['Comedy', 'Drama']",1h 30m,6.0,R,6.6K
477. Under the Shadow,2016,"['Psychological Drama', 'Psychological Horror', 'Psychological Thriller', 'Drama', 'Fantasy', 'Horror', 'Thriller', 'War']",1h 24m,6.8,PG-13,31K
478. Sidemen: Long Road to Glory,2016,"['Biography', 'Documentary', 'History', 'Music']",1h 17m,7.3,PG,167
479. Poor Boy,2016,"['Drama', 'Western']",1h 44m,4.1,Not Rated,253
480. The Son of Joseph,2016,['Drama'],1h 53m,6.5,,914
481. Nocturama,2016,"['Drama', 'Thriller']",2h 10m,6.4,,5.5K
482. For a Few Bullets,2016,"['Action', 'Comedy', 'War', 'Western']",1h 55m,5.3,,246
483. The Best Democracy Money Can Buy,2016,['Documentary'],1h 54m,6.7,,162
484. The Last Princess,2016,"['Action', 'Biography', 'Drama', 'History']",2h 7m,7.1,Not Rated,2.3K
485. Restoring Tomorrow,2016,['Documentary'],1h 22m,8.6,PG,76
486. The Seasons In Quincy: Four Portraits of John Berger,2016,"['Biography', 'Documentary']",1h 30m,6.7,,249
487. Ribbons,2016,['Thriller'],1h 35m,5.9,R,54
488. Radio Dreams,2016,"['Comedy', 'Drama']",1h 33m,6.1,,327
489. The Untamed,2016,"['Drama', 'Horror', 'Mystery', 'Romance', 'Sci-Fi', 'Thriller']",1h 38m,6.1,Not Rated,7K
490. Unlocking the Cage,2016,"['News', 'Documentary', 'Drama', 'History']",1h 31m,7.0,TV-14,428
491. The Eyes of My Mother,2016,"['Drama', 'Horror', 'Thriller']",1h 16m,6.2,R,15K
492. Mali Blues,2016,"['Documentary', 'Music']",1h 30m,7.2,Not Rated,125
493. Papa,2016,"['Comedy', 'Drama', 'Family']",1h 46m,6.2,,77
494. They Call Us Monsters,2016,['Documentary'],1h 22m,7.0,Not Rated,673
495. Jet Trash,2016,"['Drama', 'Thriller']",1h 25m,5.0,,371
496. Kate Plays Christine,2016,"['Biography', 'Documentary', 'Drama', 'Thriller']",1h 52m,6.2,Not Rated,1.2K
497. Banjo,2016,"['Drama', 'Music']",2h 17m,5.0,Not Rated,1.3K
498. The New Year's Eve of Old Lee,2016,['Drama'],1h 46m,4.6,,85
499. Disturbing the Peace,2016,['Documentary'],1h 27m,7.5,Not Rated,284
500. Naples '44,2016,"['Documentary', 'War']",1h 20m,6.7,Not Rated,236
1. Star Wars: Episode VIII - The Last Jedi,2017,"['Action Epic', 'Adventure Epic', 'Fantasy Epic', 'Sci-Fi Epic', 'Space Sci-Fi', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']",2h 32m,6.9,PG-13,687K
2. Beauty and the Beast,2017,"['Dark Fantasy', 'Fairy Tale', 'Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",2h 9m,7.1,PG,342K
3. Wonder Woman,2017,"['Superhero', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'War']",2h 21m,7.3,PG-13,713K
4. Jumanji: Welcome to the Jungle,2017,"['Body Swap Comedy', 'High-Concept Comedy', 'Jungle Adventure', 'Quest', 'Supernatural Fantasy', 'Action', 'Adventure', 'Comedy', 'Fantasy']",1h 59m,7.0,PG-13,469K
