"open","high","low","close","volume","adj_high","adj_low","adj_close","adj_open","adj_volume","symbol","exchange","date"
"213.12","216.92","213.12","214.8","22724906.0","216.346029106","212.5560839161","214.2316386316","212.5560839161","22724906.0","MSFT","XNAS","2020-10-21T00:00:00+0000"
"215.8","217.37","213.0901","214.65","22753511.0","216.7948384048","212.5262630316","214.082035532","215.228992629","22753511.0","MSFT","XNAS","2020-10-20T00:00:00+0000"
"220.415","222.3","213.72","214.22","27625841.0","221.7117936118","213.1544963145","213.6531733132","219.8317813268","27625841.0","MSFT","XNAS","2020-10-19T00:00:00+0000"
"220.15","222.29","219.32","219.66","26057882.0","221.7018200718","218.7396786997","219.0787790588","219.5674825175","26057882.0","MSFT","XNAS","2020-10-16T00:00:00+0000"
"217.1","220.36","216.01","219.66","22733064.0","219.7769268569","215.4384369684","219.0787790588","216.5255528256","22733064.0","MSFT","XNAS","2020-10-15T00:00:00+0000"
"223.0","224.22","219.13","220.86","23451713.0","223.6267132867","218.5501814402","220.2756038556","222.4099414099","23451713.0","MSFT","XNAS","2020-10-14T00:00:00+0000"
"222.72","225.21","220.43","222.86","28950843.0","224.6140937441","219.8467416367","222.2703118503","222.1306822907","28950843.0","MSFT","XNAS","2020-10-13T00:00:00+0000"
"218.79","223.86","216.81","221.4","40461368.0","223.2676658477","216.2363201663","220.8141750142","218.2110810811","40461368.0","MSFT","XNAS","2020-10-12T00:00:00+0000"
"211.23","215.86","211.23","215.81","26458047.0","215.2888338688","210.6710848611","215.238966169","210.6710848611","26458047.0","MSFT","XNAS","2020-10-09T00:00:00+0000"
"210.51","211.19","208.32","210.58","19925837.0","210.6311907012","207.7687847288","210.0228047628","209.952989983","19925837.0","MSFT","XNAS","2020-10-08T00:00:00+0000"
"207.06","210.11","206.72","209.83","25681054.0","209.554048384","206.173018333","209.2747892648","206.5121186921","25681054.0","MSFT","XNAS","2020-10-07T00:00:00+0000"
"208.82","210.18","204.82","205.91","28554261.0","209.6238631639","204.278045738","205.3651615952","208.2674617275","28554261.0","MSFT","XNAS","2020-10-06T00:00:00+0000"
"207.22","210.41","206.98","210.38","21331561.0","209.8532545833","206.4323303723","209.8233339633","206.6716953317","21331561.0","MSFT","XNAS","2020-10-05T00:00:00+0000"
"208.0","210.99","205.54","206.19","33154781.0","210.4317199017","204.9961406161","205.6444207144","207.4496314496","33154781.0","MSFT","XNAS","2020-10-02T00:00:00+0000"
"213.49","213.99","211.32","212.46","27158418.0","213.4237818938","210.7608467208","211.8978302778","212.9251048951","27158418.0","MSFT","XNAS","2020-10-01T00:00:00+0000"
"207.73","211.98","206.54","210.33","33829088.0","211.4191003591","205.9934946135","209.7734662635","207.1803458703","33829088.0","MSFT","XNAS","2020-09-30T00:00:00+0000"
"209.35","210.07","206.81","207.26","24464472.0","209.5141542242","206.2627801928","206.7115894916","208.7960593461","24464472.0","MSFT","XNAS","2020-09-29T00:00:00+0000"
"210.88","212.57","208.06","209.44","32004936.0","212.0075392175","207.5094726895","208.8858212058","210.322010962","32004936.0","MSFT","XNAS","2020-09-28T00:00:00+0000"
"203.55","209.04","202.54","207.82","29437312.0","208.4868796069","202.0040786241","207.2701077301","203.0114061614","29437312.0","MSFT","XNAS","2020-09-25T00:00:00+0000"
"199.85","205.57","199.2","203.19","31202493.0","205.0260612361","198.6729162729","202.6523587224","199.3211963712","31202493.0","MSFT","XNAS","2020-09-24T00:00:00+0000"
"207.9","208.1","200.03","200.59","30803780.0","207.5493668494","199.5007200907","200.0592383292","207.3498960499","30803780.0","MSFT","XNAS","2020-09-23T00:00:00+0000"
"205.06","208.1","202.075","207.42","33517065.0","207.5493668494","201.5403090153","206.8711661312","204.5174106974","33517065.0","MSFT","XNAS","2020-09-22T00:00:00+0000"
"197.19","202.71","196.38","202.54","39839657.0","202.1736288036","195.8603780004","202.0040786241","196.6682347382","39839657.0","MSFT","XNAS","2020-09-21T00:00:00+0000"
"202.8","203.65","196.25","200.39","55225326.0","203.1111415611","195.7307219807","199.8597675298","202.2633906634","55225326.0","MSFT","XNAS","2020-09-18T00:00:00+0000"
"200.05","204.33","199.96","202.91","34011257.0","203.7893422793","199.4309053109","202.3730996031","199.5206671707","34011257.0","MSFT","XNAS","2020-09-17T00:00:00+0000"
"210.62","210.65","204.64","205.05","26372464.0","210.0926195426","204.0985220185","204.5074371574","210.0626989227","26372464.0","MSFT","XNAS","2020-09-16T00:00:00+0000"
"208.42","209.78","206.93","208.78","21823942.0","209.2249215649","206.3824626725","208.2275675676","207.8685201285","21823942.0","MSFT","XNAS","2020-09-15T00:00:00+0000"
"204.24","209.2","204.03","205.41","30375768.0","208.6464562465","203.4901360801","204.8664845965","203.6995804196","30375768.0","MSFT","XNAS","2020-09-14T00:00:00+0000"
"207.2","208.63","201.24","204.03","33620073.0","208.077964468","200.7075184275","203.4901360801","206.6517482517","33620073.0","MSFT","XNAS","2020-09-11T00:00:00+0000"
"213.4","214.74","204.11","205.37","35461514.0","214.1717973918","203.5699243999","204.8265904366","212.8353430353","35461514.0","MSFT","XNAS","2020-09-10T00:00:00+0000"
"207.6","214.8399","206.7","211.29","45678986.0","214.2714330561","206.1530712531","210.7309261009","207.0506898507","45678986.0","MSFT","XNAS","2020-09-09T00:00:00+0000"
"206.5","210.03","202.2","202.66","52924330.0","209.4742600643","201.664978265","202.1237611038","205.9536004536","52924330.0","MSFT","XNAS","2020-09-08T00:00:00+0000"
"215.1","218.3599","205.19","214.25","59664072.0","217.7821191268","204.6470667171","213.6830939331","214.5308448308","59664072.0","MSFT","XNAS","2020-09-04T00:00:00+0000"
"229.27","229.31","214.9602","217.3","58400288.0","228.7032451332","214.391414742","216.725023625","228.6633509734","58400288.0","MSFT","XNAS","2020-09-03T00:00:00+0000"
"227.97","232.86","227.35","231.65","34080839.0","232.2438518239","226.7484312984","231.0370534871","227.3667907768","34080839.0","MSFT","XNAS","2020-09-02T00:00:00+0000"
"225.51","227.45","224.43","227.27","25791235.0","226.8481666982","223.8361576262","226.6686429786","224.9132999433","25791235.0","MSFT","XNAS","2020-09-01T00:00:00+0000"
"227.0","228.7","224.31","225.53","28774156.0","228.0948591949","223.7164751465","224.9332470232","226.3993573994","28774156.0","MSFT","XNAS","2020-08-31T00:00:00+0000"
"228.18","230.644","226.58","228.91","26292896.0","230.0337153657","225.9804687205","228.3043035343","227.5762351162","26292896.0","MSFT","XNAS","2020-08-28T00:00:00+0000"
"222.89","231.15","219.4","226.58","57602195.0","230.5383764884","218.8194670195","225.9804687205","222.3002324702","57602195.0","MSFT","XNAS","2020-08-27T00:00:00+0000"
"217.88","222.09","217.36","221.15","39600828.0","221.5023492723","216.7848648649","220.5648365148","217.3034889435","39600828.0","MSFT","XNAS","2020-08-26T00:00:00+0000"
"213.1","216.61","213.1","216.47","23043696.0","216.0368493668","212.5361368361","215.8972198072","212.5361368361","23043696.0","MSFT","XNAS","2020-08-25T00:00:00+0000"
"214.79","215.52","212.43","213.69","25460147.0","214.9497335097","211.8679096579","213.1245756946","214.2216650917","25460147.0","MSFT","XNAS","2020-08-24T00:00:00+0000"
"213.86","216.25","212.85","213.02","36249319.0","215.6778019278","212.2867983368","212.4563485163","213.2941258741","36249319.0","MSFT","XNAS","2020-08-21T00:00:00+0000"
"209.54","215.0","208.91","214.58","26981478.0","214.4311094311","208.3572235872","214.0122207522","208.9855566056","26981478.0","MSFT","XNAS","2020-08-20T00:00:00+0000"
"211.49","212.1","209.25","209.7","27627561.0","211.5387828388","208.6963239463","209.1451332451","210.9303969004","27627561.0","MSFT","XNAS","2020-08-19T00:00:00+0000"
"210.53","212.36","209.21","211.49","21336167.0","211.2842419292","208.1501989735","210.4186491129","209.4635122121","21336167.0","MSFT","XNAS","2020-08-18T00:00:00+0000"
"209.6","211.1874","208.915","210.28","20063496.0","210.1175820023","207.8566933633","209.2147786441","208.5382233394","20063496.0","MSFT","XNAS","2020-08-17T00:00:00+0000"
"208.76","209.59","207.51","208.9","17958936.0","208.5282739967","206.4588107117","207.8417693493","207.7024785512","17958936.0","MSFT","XNAS","2020-08-14T00:00:00+0000"
"209.44","211.35","208.15","208.7","22588870.0","210.2793583148","207.0955686455","207.6427824949","208.379033856","22588870.0","MSFT","XNAS","2020-08-13T00:00:00+0000"
"205.29","210.28","204.75","209.19","28041364.0","209.2147786441","203.7127921219","208.130300288","204.2500566286","28041364.0","MSFT","XNAS","2020-08-12T00:00:00+0000"
"207.155","207.65","203.14","203.38","36446459.0","206.5981015097","202.1109479445","202.3497321697","206.1056090452","36446459.0","MSFT","XNAS","2020-08-11T00:00:00+0000"
"272.0","277.09","269.81","273.16","12900408.0","277.09","269.81","273.16","272.0","12900408.0","FB","XNAS","2020-12-31T00:00:00+0000"
"277.95","278.08","271.71","271.87","11803795.0","278.08","271.71","271.87","277.95","11803795.0","FB","XNAS","2020-12-30T00:00:00+0000"
"276.95","280.51","276.28","276.78","16382995.0","280.51","276.28","276.78","276.95","16382995.0","FB","XNAS","2020-12-29T00:00:00+0000"
"268.74","277.3","265.66","277.0","23123385.0","277.3","265.66","277.0","268.74","23123385.0","FB","XNAS","2020-12-28T00:00:00+0000"
"268.875","270.4","266.2","267.4","6702033.0","270.4","266.2","267.4","268.875","6702033.0","FB","XNAS","2020-12-24T00:00:00+0000"
"266.89","272.1699","266.23","268.11","14329038.0","272.1699","266.23","268.11","266.89","14329038.0","FB","XNAS","2020-12-23T00:00:00+0000"
"271.5","271.5","264.63","267.09","17334999.0","271.5","264.63","267.09","271.5","17334999.0","FB","XNAS","2020-12-22T00:00:00+0000"
"272.978","274.67","267.79","272.79","16553740.0","274.67","267.79","272.79","272.978","16553740.0","FB","XNAS","2020-12-21T00:00:00+0000"
"275.775","278.0","271.14","276.4","26693249.0","278.0","271.14","276.4","275.775","26693249.0","FB","XNAS","2020-12-18T00:00:00+0000"
"277.07","280.44","273.61","274.48","16377844.0","280.44","273.61","274.48","277.07","16377844.0","FB","XNAS","2020-12-17T00:00:00+0000"
"274.76","277.86","272.51","275.67","15884999.0","277.86","272.51","275.67","274.76","15884999.0","FB","XNAS","2020-12-16T00:00:00+0000"
"274.83","276.08","267.47","275.55","23979461.0","276.08","267.47","275.55","274.83","23979461.0","FB","XNAS","2020-12-15T00:00:00+0000"
"273.3722","277.22","271.56","274.19","16376880.0","277.22","271.56","274.19","273.3722","16376880.0","FB","XNAS","2020-12-14T00:00:00+0000"
"274.53","276.48","270.25","273.55","14391401.0","276.48","270.25","273.55","274.53","14391401.0","FB","XNAS","2020-12-11T00:00:00+0000"
"275.535","278.73","271.86","277.12","20065091.0","278.73","271.86","277.12","275.535","20065091.0","FB","XNAS","2020-12-10T00:00:00+0000"
"283.66","287.63","271.75","277.92","25189707.0","287.63","271.75","277.92","283.66","25189707.0","FB","XNAS","2020-12-09T00:00:00+0000"
"286.01","286.4272","281.55","283.4","10747650.0","286.4272","281.55","283.4","286.01","10747650.0","FB","XNAS","2020-12-08T00:00:00+0000"
"279.19","288.49","278.2","285.58","13007665.0","288.49","278.2","285.58","279.19","13007665.0","FB","XNAS","2020-12-07T00:00:00+0000"
"280.3","283.46","279.3","279.7","10880299.0","283.46","279.3","279.7","280.3","10880299.0","FB","XNAS","2020-12-04T00:00:00+0000"
"286.25","286.65","281.07","281.85","12921694.0","286.65","281.07","281.85","286.25","12921694.0","FB","XNAS","2020-12-03T00:00:00+0000"
"285.36","291.78","280.825","287.52","17361624.0","291.78","280.825","287.52","285.36","17361624.0","FB","XNAS","2020-12-02T00:00:00+0000"
"279.16","289.3","278.96","286.55","20602115.0","289.3","278.96","286.55","279.16","20602115.0","FB","XNAS","2020-12-01T00:00:00+0000"
"276.03","277.7","271.01","276.97","16693336.0","277.7","271.01","276.97","276.03","16693336.0","FB","XNAS","2020-11-30T00:00:00+0000"
"277.39","279.13","274.82","277.81","7808426.0","279.13","274.82","277.81","277.39","7808426.0","FB","XNAS","2020-11-27T00:00:00+0000"
"278.14","280.18","272.65","275.59","12467009.0","280.18","272.65","275.59","278.14","12467009.0","FB","XNAS","2020-11-25T00:00:00+0000"
"268.49","277.8199","267.87","276.92","16852501.0","277.8199","267.87","276.92","268.49","16852501.0","FB","XNAS","2020-11-24T00:00:00+0000"
"270.89","270.9471","264.53","268.43","20990786.0","270.9471","264.53","268.43","270.89","20990786.0","FB","XNAS","2020-11-23T00:00:00+0000"
"272.56","273.0","269.41","269.7","18122412.0","273.0","269.41","269.7","272.56","18122412.0","FB","XNAS","2020-11-20T00:00:00+0000"
"271.025","273.47","269.19","272.94","12963658.0","273.47","269.19","272.94","271.025","12963658.0","FB","XNAS","2020-11-19T00:00:00+0000"
"274.52","277.3889","271.84","271.97","12152945.0","277.3889","271.84","271.97","274.52","12152945.0","FB","XNAS","2020-11-18T00:00:00+0000"
"277.68","277.68","273.29","275.0","15040297.0","277.68","273.29","275.0","277.68","15040297.0","FB","XNAS","2020-11-17T00:00:00+0000"
"275.05","279.41","274.63","278.96","12970352.0","279.41","274.63","278.96","275.05","12970352.0","FB","XNAS","2020-11-16T00:00:00+0000"
"277.72","277.76","273.1","276.95","10400101.0","277.76","273.1","276.95","277.72","10400101.0","FB","XNAS","2020-11-13T00:00:00+0000"
"277.18","279.75","274.43","275.08","12914206.0","279.75","274.43","275.08","277.18","12914206.0","FB","XNAS","2020-11-12T00:00:00+0000"
"273.47","278.4","272.48","276.48","14956950.0","278.4","272.48","276.48","273.47","14956950.0","FB","XNAS","2020-11-11T00:00:00+0000"
"273.1","274.0","264.0","272.43","29067691.0","274.0","264.0","272.43","273.1","29067691.0","FB","XNAS","2020-11-10T00:00:00+0000"
"289.87","292.58","278.53","278.77","25117650.0","292.58","278.53","278.77","289.87","25117650.0","FB","XNAS","2020-11-09T00:00:00+0000"
"293.95","294.6","288.06","293.41","13890974.0","294.6","288.06","293.41","293.95","13890974.0","FB","XNAS","2020-11-06T00:00:00+0000"
"291.8965","297.38","288.95","294.68","23823633.0","297.38","288.95","294.68","291.8965","23823633.0","FB","XNAS","2020-11-05T00:00:00+0000"
"281.0","288.94","278.62","287.38","35364424.0","288.94","278.62","287.38","281.0","35364424.0","FB","XNAS","2020-11-04T00:00:00+0000"
"263.16","270.05","260.88","265.3","17961859.0","270.05","260.88","265.3","263.16","17961859.0","FB","XNAS","2020-11-03T00:00:00+0000"
"264.6","270.47","257.34","261.36","27165679.0","270.47","257.34","261.36","264.6","27165679.0","FB","XNAS","2020-11-02T00:00:00+0000"
"274.5","276.7","259.1","263.11","47299002.0","276.7","259.1","263.11","274.5","47299002.0","FB","XNAS","2020-10-30T00:00:00+0000"
"276.55","283.6","273.78","280.83","32368118.0","283.6","273.78","280.83","276.55","32368118.0","FB","XNAS","2020-10-29T00:00:00+0000"
"278.79","278.79","267.26","267.67","23121808.0","278.79","267.26","267.67","278.79","23121808.0","FB","XNAS","2020-10-28T00:00:00+0000"
"278.76","284.51","276.31","283.29","16287249.0","284.51","276.31","283.29","278.76","16287249.0","FB","XNAS","2020-10-27T00:00:00+0000"
"283.16","285.23","274.26","277.11","21322925.0","285.23","274.26","277.11","283.16","21322925.0","FB","XNAS","2020-10-26T00:00:00+0000"
"278.8024","285.24","276.82","284.79","17535155.0","285.24","276.82","284.79","278.8024","17535155.0","FB","XNAS","2020-10-23T00:00:00+0000"
"279.87","282.45","275.04","278.12","16720026.0","282.45","275.04","278.12","279.87","16720026.0","FB","XNAS","2020-10-22T00:00:00+0000"
"279.56","283.05","276.37","278.73","28998638.0","283.05","276.37","278.73","279.56","28998638.0","FB","XNAS","2020-10-21T00:00:00+0000"
"263.06","269.7","262.88","267.56","18763246.0","269.7","262.88","267.56","263.06","18763246.0","FB","XNAS","2020-10-20T00:00:00+0000"
"265.53","268.55","259.88","261.4","13586955.0","268.55","259.88","261.4","265.53","13586955.0","FB","XNAS","2020-10-19T00:00:00+0000"
"267.375","271.37","265.3","265.93","16622702.0","271.37","265.3","265.93","267.375","16622702.0","FB","XNAS","2020-10-16T00:00:00+0000"
"267.6","269.04","263.67","266.72","15416064.0","269.04","263.67","266.72","267.6","15416064.0","FB","XNAS","2020-10-15T00:00:00+0000"
"277.62","278.75","271.5","271.82","15601154.0","278.75","271.5","271.82","277.62","15601154.0","FB","XNAS","2020-10-14T00:00:00+0000"
"277.58","279.1","273.39","276.14","18063343.0","279.1","273.39","276.14","277.58","18063343.0","FB","XNAS","2020-10-13T00:00:00+0000"
"270.2","280.18","267.87","275.75","31019256.0","280.18","267.87","275.75","270.2","31019256.0","FB","XNAS","2020-10-12T00:00:00+0000"
"264.52","264.75","262.17","264.45","14107803.0","264.75","262.17","264.45","264.52","14107803.0","FB","XNAS","2020-10-09T00:00:00+0000"
"259.75","264.62","259.1488","263.76","16312762.0","264.62","259.1488","263.76","259.75","16312762.0","FB","XNAS","2020-10-08T00:00:00+0000"
"259.21","260.18","254.82","258.12","23133417.0","260.18","254.82","258.12","259.21","23133417.0","FB","XNAS","2020-10-07T00:00:00+0000"
"261.78","265.69","258.24","258.66","18696917.0","265.69","258.24","258.66","261.78","18696917.0","FB","XNAS","2020-10-06T00:00:00+0000"
"262.2","264.865","260.8401","264.65","12822252.0","264.865","260.8401","264.65","262.2","12822252.0","FB","XNAS","2020-10-05T00:00:00+0000"
"261.21","265.15","259.18","259.94","16367597.0","265.15","259.18","259.94","261.21","16367597.0","FB","XNAS","2020-10-02T00:00:00+0000"
"265.35","268.33","264.8","266.63","20009801.0","268.33","264.8","266.63","265.35","20009801.0","FB","XNAS","2020-10-01T00:00:00+0000"
"261.98","266.085","260.1","261.9","20142546.0","266.085","260.1","261.9","261.98","20142546.0","FB","XNAS","2020-09-30T00:00:00+0000"
"257.81","263.33","256.9","261.79","20215504.0","263.33","256.9","261.79","257.81","20215504.0","FB","XNAS","2020-09-29T00:00:00+0000"
"259.4","259.6","254.8208","256.82","18826254.0","259.6","254.8208","256.82","259.4","18826254.0","FB","XNAS","2020-09-28T00:00:00+0000"
"249.4","255.75","246.61","254.82","18351311.0","255.75","246.61","254.82","249.4","18351311.0","FB","XNAS","2020-09-25T00:00:00+0000"
"246.5","252.24","245.62","249.53","20006750.0","252.24","245.62","249.53","246.5","20006750.0","FB","XNAS","2020-09-24T00:00:00+0000"
"255.26","257.9921","248.15","249.02","19641266.0","257.9921","248.15","249.02","255.26","19641266.0","FB","XNAS","2020-09-23T00:00:00+0000"
"253.31","255.32","248.22","254.75","30293103.0","255.32","248.22","254.75","253.31","30293103.0","FB","XNAS","2020-09-22T00:00:00+0000"
"247.54","249.95","244.13","248.15","24709378.0","249.95","244.13","248.15","247.54","24709378.0","FB","XNAS","2020-09-21T00:00:00+0000"
"258.405","259.2","250.05","252.53","28130767.0","259.2","250.05","252.53","258.405","28130767.0","FB","XNAS","2020-09-18T00:00:00+0000"
"258.28","261.5","250.19","254.82","31281441.0","261.5","250.19","254.82","258.28","31281441.0","FB","XNAS","2020-09-17T00:00:00+0000"
"267.29","272.44","261.79","263.52","29207594.0","272.44","261.79","263.52","267.29","29207594.0","FB","XNAS","2020-09-16T00:00:00+0000"
"270.67","274.52","269.3","272.42","18478530.0","274.52","269.3","272.42","270.67","18478530.0","FB","XNAS","2020-09-15T00:00:00+0000"
"270.95","276.64","265.7","266.15","24093830.0","276.64","265.7","266.15","270.95","24093830.0","FB","XNAS","2020-09-14T00:00:00+0000"
"270.06","271.39","262.64","266.61","18913883.0","271.39","262.64","266.61","270.06","18913883.0","FB","XNAS","2020-09-11T00:00:00+0000"
"275.51","279.16","267.0319","268.09","24814669.0","279.16","267.0319","268.09","275.51","24814669.0","FB","XNAS","2020-09-10T00:00:00+0000"
"275.77","278.48","271.35","273.72","22918769.0","278.48","271.35","273.72","275.77","22918769.0","FB","XNAS","2020-09-09T00:00:00+0000"
"271.28","279.3","269.42","271.16","24863997.0","279.3","269.42","271.16","271.28","24863997.0","FB","XNAS","2020-09-08T00:00:00+0000"
"287.25","289.0","271.14","282.73","30333671.0","289.0","271.14","282.73","287.25","30333671.0","FB","XNAS","2020-09-04T00:00:00+0000"
"295.99","297.6","283.63","291.12","32294092.0","297.6","283.63","291.12","295.99","32294092.0","FB","XNAS","2020-09-03T00:00:00+0000"
"298.88","303.6","293.05","302.5","24341369.0","303.6","293.05","302.5","298.88","24341369.0","FB","XNAS","2020-09-02T00:00:00+0000"
"294.71","301.49","292.71","295.44","17320872.0","301.49","292.71","295.44","294.71","17320872.0","FB","XNAS","2020-09-01T00:00:00+0000"
"293.95","296.88","291.55","293.2","17345134.0","296.88","291.55","293.2","293.95","17345134.0","FB","XNAS","2020-08-31T00:00:00+0000"
"295.0","297.23","290.98","293.66","17172415.0","297.23","290.98","293.66","295.0","17172415.0","FB","XNAS","2020-08-28T00:00:00+0000"
"300.16","301.23","292.02","293.22","30301309.0","301.23","292.02","293.22","300.16","30301309.0","FB","XNAS","2020-08-27T00:00:00+0000"
"284.0","304.67","284.0","303.91","69015151.0","304.67","284.0","303.91","284.0","69015151.0","FB","XNAS","2020-08-26T00:00:00+0000"
"272.41","283.09","270.2601","280.82","42127240.0","283.09","270.2601","280.82","272.41","42127240.0","FB","XNAS","2020-08-25T00:00:00+0000"
"271.07","277.2478","268.7701","271.39","23685603.0","277.2478","268.7701","271.39","271.07","23685603.0","FB","XNAS","2020-08-24T00:00:00+0000"
"268.69","270.49","266.42","267.01","15538615.0","270.49","266.42","267.01","268.69","15538615.0","FB","XNAS","2020-08-21T00:00:00+0000"
"261.5","269.63","261.46","269.01","20299688.0","269.63","261.46","269.01","261.5","20299688.0","FB","XNAS","2020-08-20T00:00:00+0000"
"261.388","267.908","261.35","262.59","23291463.0","267.908","261.35","262.59","261.388","23291463.0","FB","XNAS","2020-08-19T00:00:00+0000"
"260.95","265.15","259.26","262.34","18690383.0","265.15","259.26","262.34","260.95","18690383.0","FB","XNAS","2020-08-18T00:00:00+0000"
"262.5","264.0973","259.4","261.16","13303174.0","264.0973","259.4","261.16","262.5","13303174.0","FB","XNAS","2020-08-17T00:00:00+0000"
"262.305","262.65","258.6801","261.24","14792708.0","262.65","258.6801","261.24","262.305","14792708.0","FB","XNAS","2020-08-14T00:00:00+0000"
"261.55","265.16","259.57","261.3","17373970.0","265.16","259.57","261.3","261.55","17373970.0","FB","XNAS","2020-08-13T00:00:00+0000"
"258.97","263.8973","258.1125","259.89","21428329.0","263.8973","258.1125","259.89","258.97","21428329.0","FB","XNAS","2020-08-12T00:00:00+0000"
"260.185","265.915","255.13","256.13","28238283.0","265.915","255.13","256.13","260.185","28238283.0","FB","XNAS","2020-08-11T00:00:00+0000"
"144.2","144.27","142.85","144.15","5938018.0","144.27","142.85","144.15","144.2","5938018.0","WMT","XNYS","2020-12-31T00:00:00+0000"
"144.88","145.15","143.94","144.18","6250385.0","145.15","143.94","144.18","144.88","6250385.0","WMT","XNYS","2020-12-30T00:00:00+0000"
"145.64","145.845","143.59","144.3","5979380.0","145.845","143.59","144.3","145.64","5979380.0","WMT","XNYS","2020-12-29T00:00:00+0000"
"144.04","145.3","143.33","145.22","6383951.0","145.3","143.33","145.22","144.04","6383951.0","WMT","XNYS","2020-12-28T00:00:00+0000"
"143.54","144.39","143.18","143.5","3018157.0","144.39","143.18","143.5","143.54","3018157.0","WMT","XNYS","2020-12-24T00:00:00+0000"
"143.54","144.22","142.3","143.22","6810150.0","144.22","142.3","143.22","143.54","6810150.0","WMT","XNYS","2020-12-23T00:00:00+0000"
"145.15","146.23","143.14","144.2","12554057.0","146.23","143.14","144.2","145.15","12554057.0","WMT","XNYS","2020-12-22T00:00:00+0000"
"145.5","146.67","145.0638","145.97","8517668.0","146.67","145.0638","145.97","145.5","8517668.0","WMT","XNYS","2020-12-21T00:00:00+0000"
"146.615","147.18","145.16","145.95","13794744.0","147.18","145.16","145.95","146.615","13794744.0","WMT","XNYS","2020-12-18T00:00:00+0000"
"146.06","146.44","145.15","146.1","10226457.0","146.44","145.15","146.1","146.06","10226457.0","WMT","XNYS","2020-12-17T00:00:00+0000"
"146.24","146.89","145.08","145.43","8550348.0","146.89","145.08","145.43","146.24","8550348.0","WMT","XNYS","2020-12-16T00:00:00+0000"
"145.52","146.36","144.86","145.58","10631500.0","146.36","144.86","145.58","145.52","10631500.0","WMT","XNYS","2020-12-15T00:00:00+0000"
"147.7","147.72","145.4","145.65","8362652.0","147.72","145.4","145.65","147.7","8362652.0","WMT","XNYS","2020-12-14T00:00:00+0000"
"146.92","147.5081","145.94","147.0","5620262.0","147.5081","145.94","147.0","146.92","5620262.0","WMT","XNYS","2020-12-11T00:00:00+0000"
"147.75","148.15","146.57","147.04","6884118.0","148.15","146.57","147.04","147.75","6884118.0","WMT","XNYS","2020-12-10T00:00:00+0000"
"150.0","150.0","147.89","148.27","6713231.0","149.4511451416","147.3488657","147.7274752677","149.4511451416","6713231.0","WMT","XNYS","2020-12-09T00:00:00+0000"
"147.36","149.85","147.18","149.45","6905454.0","149.85","147.18","149.45","147.36","6905454.0","WMT","XNYS","2020-12-08T00:00:00+0000"
"148.46","148.99","147.16","148.11","6159738.0","148.99","147.16","148.11","148.46","6159738.0","WMT","XNYS","2020-12-07T00:00:00+0000"
"149.51","149.51","147.58","148.91","6963068.0","149.51","147.58","148.91","149.51","6963068.0","WMT","XNYS","2020-12-04T00:00:00+0000"
"150.28","150.28","148.39","149.3","8575283.0","150.28","148.39","149.3","150.28","8575283.0","WMT","XNYS","2020-12-03T00:00:00+0000"
"152.0","152.62","149.532","150.52","7849016.0","152.62","149.532","150.52","152.0","7849016.0","WMT","XNYS","2020-12-02T00:00:00+0000"
"153.6","153.6597","151.66","152.64","7329552.0","153.6597","151.66","152.64","153.6","7329552.0","WMT","XNYS","2020-12-01T00:00:00+0000"
"151.6","152.95","150.1","152.79","10898518.0","152.95","150.1","152.79","151.6","10898518.0","WMT","XNYS","2020-11-30T00:00:00+0000"
"152.15","152.72","151.1","151.6","3666527.0","152.72","151.1","151.6","152.15","3666527.0","WMT","XNYS","2020-11-27T00:00:00+0000"
"151.25","152.39","151.21","151.83","4611107.0","152.39","151.21","151.83","151.25","4611107.0","WMT","XNYS","2020-11-25T00:00:00+0000"
"151.74","151.98","150.27","151.36","5707585.0","151.98","150.27","151.36","151.74","5707585.0","WMT","XNYS","2020-11-24T00:00:00+0000"
"150.37","151.4","149.37","150.93","6185714.0","151.4","149.37","150.93","150.37","6185714.0","WMT","XNYS","2020-11-23T00:00:00+0000"
"151.17","152.76","149.81","150.24","7320855.0","152.76","149.81","150.24","151.17","7320855.0","WMT","XNYS","2020-11-20T00:00:00+0000"
"149.46","152.45","149.32","152.12","6196868.0","152.45","149.32","152.12","149.46","6196868.0","WMT","XNYS","2020-11-19T00:00:00+0000"
"149.86","151.67","149.05","149.09","8312289.0","151.67","149.05","149.09","149.86","8312289.0","WMT","XNYS","2020-11-18T00:00:00+0000"
"150.5","153.2448","149.18","149.37","14237213.0","153.2448","149.18","149.37","150.5","14237213.0","WMT","XNYS","2020-11-17T00:00:00+0000"
"150.53","153.4","149.28","152.44","11520137.0","153.4","149.28","152.44","150.53","11520137.0","WMT","XNYS","2020-11-16T00:00:00+0000"
"148.94","150.935","147.52","150.54","6603838.0","150.935","147.52","150.54","148.94","6603838.0","WMT","XNYS","2020-11-13T00:00:00+0000"
"148.48","148.7106","147.1","148.23","4192331.0","148.7106","147.1","148.23","148.48","4192331.0","WMT","XNYS","2020-11-12T00:00:00+0000"
"146.92","148.955","146.4","147.98","6268607.0","148.955","146.4","147.98","146.92","6268607.0","WMT","XNYS","2020-11-11T00:00:00+0000"
"143.75","146.4371","143.5301","145.56","6066444.0","146.4371","143.5301","145.56","143.75","6066444.0","WMT","XNYS","2020-11-10T00:00:00+0000"
